"pieces","location_id","location_name","item_id","item_code","item_name","company_id","company_name","item_group_id","item_group_name","shopify product id","shopify product variant id","shopify product inventory id","is_bom","is_allocated"
1,1,Finish Goods,66408,LJ-PD0347-95PTLGD,Recta-Void Diamond Platinum Chain Pendant,4,JM Pune CoCo Store,104,Platinum Jewellery,9151322357978,47546888847578,49652117831898,1,0
1,1,Finish Goods,66409,LJ-PD0346-95PTLGD,Ellipse Frame Diamond Platinum Chain Pendant,4,JM Pune CoCo Store,104,Platinum Jewellery,9151277105370,47546746634458,49651975618778,1,0
1,1,Finish Goods,66411,LJ-R00832-95PTLGD-11,Glitz Platinum Half-Eternity Band,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66412,LJ-PD0115-95PTLGD,Trio Monolith Diamond Platinum Chain Pendant,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66414,LJ-R00829-95PTLGD-22,Rivet Platinum Couple Band For Him,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66415,LJ-PD0348-95PTLGD,Linea Split Pave Diamond Platinum Chain Pendant,4,JM Pune CoCo Store,104,Platinum Jewellery,9151284084954,47546757906650,49651986890970,1,0
1,1,Finish Goods,66416,LJ-R00823-95PTLGD-20,LJ-R00823-95PTLGD-20,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66417,LJ-R00824-95PTLGD-20,Mosaic Platinum Couple Band For Him,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66418,LJ-R00828-95PTLGD-14,Rivet Platinum Couple Band For Her,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66419,LJ-R00822-95PTLGD-13,LJ-R00822-95PTLGD-13,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,5,Pune JM Road,66420,LJ-R00821-95PTLGD-20,LJ-R00821-95PTLGD-20,1,Divinecarat Lifestyles Private Limited,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66421,LJ-R00827-95PTLGD-22,LJ-R00827-95PTLGD-22,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66422,LJ-R00825-95PTLGD-12,Mosaic Platinum Couple Band For Her,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66423,LJ-R00819-95PTLGD-12,Linear Platinum Diamond Couple Band For Her,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66424,LJ-R00833-95PTLGD-12,LJ-R00833-95PTLGD-12,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66425,LJ-R00820-95PTLGD-20,Linear Platinum Diamond Couple Band For Him,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66426,LJ-R00831-95PTLGD-13,Platinum Diamond Half Eternity Band,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66427,LJ-R00821-95PTLGD-11,Skyline Diamond Platinum Ring,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66428,LJ-R00834-95PTLGD-12,LJ-R00834-95PTLGD-12,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,66429,LJ-R00830-95PTLGD-13,LJ-R00830-95PTLGD-13,4,JM Pune CoCo Store,104,Platinum Jewellery,,,,1,0
1,5,Pune JM Road,66430,LJ-PD0351-95PTLGD-12,LJ-PD0351-95PTLGD-12,1,Divinecarat Lifestyles Private Limited,104,Platinum Jewellery,,,,1,0
1,1,Finish Goods,20029,LJ-R00292-14YGLGD-12,"1 ct Bezel setting Oval Cut Solitaire Ring",4,JM Pune CoCo Store,101,Diamond Jewellery,8842363404506,46384457679066,48484709302490,1,0
1,1,Finish Goods,66432,LJ-BR0127-14RGLGD-7,Interlocking Geometric Shape Diamond Chain Bracelet,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9065853223130,47052684591322,49155707011290,1,0
1,1,Finish Goods,52927,LJ-PE0256-14YGLGD,Pear & Round Sunburst Stud Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9005105152218,46808233378010,48909910966490,1,0
1,1,Finish Goods,66434,LJ-PE0310-14YGLGD,Apex Triangle Round Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9044728709338,46960453779674,49063285391578,1,0
1,1,Finish Goods,66435,LJ-PE0341-14YGLGD,Regal Sunray Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9090270068954,47128303337690,49231790768346,1,0
1,1,Finish Goods,36971,LJ-SBR0005-14YGLGD-2.5,Round Diamond Circle Link Bracelet,4,JM Pune CoCo Store,101,Diamond Jewellery,9003014684890,46798379024602,48899839983834,1,0
1,1,Finish Goods,66436,LJ-PE0343-14RGLGD,Tri Aura Bloom Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9090270101722,47128303567066,49231790997722,1,0
1,1,Finish Goods,62379,LJ-PE0251-14RGLGD,Floral Multi Shape Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9069731872986,47067079213274,49170160353498,1,0
1,1,Finish Goods,66437,LJ-PE0313-14YGLGD,Starlight Swirl Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9044728742106,46960453976282,49063285588186,1,0
1,1,Finish Goods,66432,LJ-BR0127-14RGLGD-7,Interlocking Geometric Shape Diamond Chain Bracelet,4,JM Pune CoCo Store,101,Diamond Jewellery,9065853223130,47052684591322,49155707011290,1,0
1,1,Finish Goods,66433,LJ-PE0309-14RGLGD,Majestic Scallop Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9044728611034,46960453550298,49063285162202,1,0
1,1,Finish Goods,66434,LJ-PE0310-14YGLGD,Apex Triangle Round Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9044728709338,46960453779674,49063285391578,1,0
1,1,Finish Goods,66435,LJ-PE0341-14YGLGD,Regal Sunray Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9090270068954,47128303337690,49231790768346,1,0
1,1,Finish Goods,66436,LJ-PE0343-14RGLGD,Tri Aura Bloom Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9090270101722,47128303567066,49231790997722,1,0
1,1,Finish Goods,52927,LJ-PE0256-14YGLGD,Pear & Round Sunburst Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,9005105152218,46808233378010,48909910966490,1,0
1,1,Finish Goods,66437,LJ-PE0313-14YGLGD,Starlight Swirl Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9044728742106,46960453976282,49063285588186,1,0
1,1,Finish Goods,66438,LJ-PE0311-14YGLGD,Golden Ray Kite Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9044728807642,46960454238426,49063285850330,1,0
1,1,Finish Goods,66438,LJ-PE0311-14YGLGD,Golden Ray Kite Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9044728807642,46960454238426,49063285850330,1,0
1,1,Finish Goods,66439,LJ-E00439-14YGLGD,Kite Shape Drops & Dangle Diamond Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9114202996954,47218496012506,49322685858010,1,0
1,1,Finish Goods,66450,LJ-E00432-14YGLGD,The X-Factor Diamond Hoops Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9043373097178,46956766757082,49059587031258,1,0
1,1,Finish Goods,66446,LJ-E00512-14YGLGD,Flora Embrace Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9099000611034,47152592715994,49256258765018,1,0
1,1,Finish Goods,66447,LJ-E00424-14RGLGD,Sunlight Bloom Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9091179053274,47130675216602,49234193514714,1,0
1,1,Finish Goods,66448,LJ-E00430-14YGLGD,Swirl Bloom Round Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9043373326554,46956767936730,49059588210906,1,0
1,1,Finish Goods,66449,LJ-E00429-14YGLGD,LJ-E00429-14YGLGD,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,62067,LJ-PD0257-14RGLGD,Blooming Twins Diamond Pendant Necklace,4,JM Pune CoCo Store,101,Diamond Jewellery,9085104488666,47112358330586,49215800934618,1,0
1,1,Finish Goods,63224,LJ-NE0123-14RGLGD,Eterna Bloom Diamond Studs Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9140583399642,47337732538586,49442133213402,1,0
1,1,Finish Goods,52917,LJ-NE0091-14YGLGD,Aster Pave Diamond Dangle Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9004654395610,46805736358106,48907300503770,1,0
1,1,Finish Goods,66441,LJ-E00513-14YGLGD,Graceful Bloom Curve Diamond Hoop Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9096348893402,47147973705946,49251568845018,1,0
1,1,Finish Goods,66442,LJ-E00434-14YGLGD,Square Cluster Diamond Hoops Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9043373129946,46956766953690,49059587227866,1,0
1,1,Finish Goods,66443,LJ-E00427-14YGLGD,Linked Circles Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9043373195482,46956767346906,49059587621082,1,0
1,1,Finish Goods,66444,LJ-E00421-14RGLGD,Teardrop Bloom Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9043373228250,46956767576282,49059587850458,1,0
1,1,Finish Goods,50550,LJ-E00331-14YGLGD,Geo Cluster Round Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9058439364826,47030834364634,49134157627610,1,0
1,1,Finish Goods,66449,LJ-E00429-14YGLGD,LJ-E00429-14YGLGD,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,62393,LJ-R00625-14RGLGD-12,LJ-R00625-14RGLGD-12,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,46393,LJ-R00631-14YGLGD-14,Round Halo Split Diamond Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8995607707866,46772629012698,48874122150106,1,0
1,1,Finish Goods,63224,LJ-NE0123-14RGLGD,Eterna Bloom Diamond Studs Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9140583399642,47337732538586,49442133213402,1,0
1,1,Finish Goods,52917,LJ-NE0091-14YGLGD,Aster Pave Diamond Dangle Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9004654395610,46805736358106,48907300503770,1,0
1,1,Finish Goods,66441,LJ-E00513-14YGLGD,Graceful Bloom Curve Diamond Hoop Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9096348893402,47147973705946,49251568845018,1,0
1,1,Finish Goods,66442,LJ-E00434-14YGLGD,Square Cluster Diamond Hoops Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9043373129946,46956766953690,49059587227866,1,0
1,1,Finish Goods,66443,LJ-E00427-14YGLGD,Linked Circles Diamond Stud Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9043373195482,46956767346906,49059587621082,1,0
1,1,Finish Goods,66444,LJ-E00421-14RGLGD,Teardrop Bloom Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9043373228250,46956767576282,49059587850458,1,0
1,1,Finish Goods,53762,LJ-E00332-14YGLGD,Triple Halo Round Diamond Cluster Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,8996475994330,46776703844570,48878209761498,1,0
1,1,Finish Goods,54100,LJ-PD0254-14YGLGD,Eclipse Bloom Pendant Necklace,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9014027124954,46841265717466,48943479521498,1,0
1,1,Finish Goods,66439,LJ-E00439-14YGLGD,Kite Shape Drops & Dangle Diamond Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9114202996954,47218496012506,49322685858010,1,0
1,1,Finish Goods,66450,LJ-E00432-14YGLGD,The X-Factor Diamond Hoops Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9043373097178,46956766757082,49059587031258,1,0
1,1,Finish Goods,63227,LJ-NE0121-14RGLGD,Petal Silhouette Diamond Studs Earring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9118766104794,47230868062426,49335167221978,1,0
1,1,Finish Goods,66446,LJ-E00512-14YGLGD,Flora Embrace Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9099000611034,47152592715994,49256258765018,1,0
1,1,Finish Goods,66448,LJ-E00430-14YGLGD,Swirl Bloom Round Diamond Stud Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9043373326554,46956767936730,49059588210906,1,0
1,1,Finish Goods,66447,LJ-E00424-14RGLGD,Sunlight Bloom Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9091179053274,47130675216602,49234193514714,1,0
1,1,Finish Goods,66451,LJ-E00422-14RGLGD,Octagon Cluster Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9044728414426,46960452600026,49063283720410,1,0
1,1,Finish Goods,54106,LJ-PD0255-14YGLGD,Pear and Round Diamond Floral Pendant,4,JM Pune CoCo Store,101,Diamond Jewellery,9020428615898,46859120279770,48961413054682,1,0
1,1,Finish Goods,62393,LJ-R00625-14RGLGD-12,LJ-R00625-14RGLGD-12,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,62397,LJ-R00630-14RGLGD-12,LJ-R00630-14RGLGD-12,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,62397,LJ-R00630-14RGLGD-12,LJ-R00630-14RGLGD-12,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,66453,LJ-R00791-14YGLGD-12,Glimmer Square Diamond Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9139621658842,47333655544026,49437990191322,1,0
1,1,Finish Goods,63227,LJ-NE0121-14RGLGD,Petal Silhouette Diamond Studs Earring,4,JM Pune CoCo Store,101,Diamond Jewellery,9118766104794,47230868062426,49335167221978,1,0
1,1,Finish Goods,63223,LJ-TN0028-14YGLGD,Modern Round Diamond Mangalsutra,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9023980110042,46873211404506,48975593472218,1,0
1,1,Finish Goods,66453,LJ-R00791-14YGLGD-12,Glimmer Square Diamond Ring,4,JM Pune CoCo Store,101,Diamond Jewellery,9139621658842,47333655544026,49437990191322,1,0
1,1,Finish Goods,66452,LJ-R00731-14YGLGD-12,Flutter Kiss Diamond Gap Ring,4,JM Pune CoCo Store,101,Diamond Jewellery,9114579665114,47271561920730,49375738560730,1,0
1,1,Finish Goods,63223,LJ-TN0028-14YGLGD,Modern Round Diamond Mangalsutra,4,JM Pune CoCo Store,101,Diamond Jewellery,9023980110042,46873211404506,48975593472218,1,0
1,1,Finish Goods,66452,LJ-R00731-14YGLGD-12,Flutter Kiss Diamond Gap Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9114579665114,47271561920730,49375738560730,1,0
1,1,Finish Goods,66556,LJ-R00795-14YGLGD-11,Modern Bezel Set Diamond Band,4,JM Pune CoCo Store,101,Diamond Jewellery,9072629481690,47195837858010,49299800719578,1,0
1,1,Finish Goods,9004,LJ-E00153-14YGLGD,Kite Shape Frame Round Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,8844231082202,46390082076890,48490333208794,1,0
1,1,Finish Goods,52726,LJ-R00312-14YGLGD-12,Sparkling Cushion Gemstone with Diamond Halo Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8903374733530,46545725587674,48646219923674,1,0
1,1,Finish Goods,23415,LJ-R00316-14WGLGD-10,"4 Prong Classic Round Solitaire Ring",4,JM Pune CoCo Store,101,Diamond Jewellery,8844171247834,46389749416154,48490000548058,1,0
1,1,Finish Goods,66004,LJ-BR0145-14YGLGD-7,TetraGem Trio Solitaire Chain Bracelet,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9046292103386,46966956523738,49069854654682,1,0
1,1,Finish Goods,44915,LJ-R00588-14RGLGD-12,Modern Round Solitaire Ring,4,JM Pune CoCo Store,101,Diamond Jewellery,8989136060634,46748608790746,48850003198170,1,0
1,1,Finish Goods,8992,LJ-E00150-14YGLGD,Three Stone Round Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,8843411194074,46387706167514,48487954743514,1,0
1,1,Finish Goods,66557,LJ-E00516-18YGLGD,Triaura Diamond Studs Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9114609385690,47220215840986,49324413747418,1,0
1,1,Finish Goods,66558,LJ-E00514-18YGLGD,Cotton Candy Solitaire Pebble Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9058439463130,47030835970266,49134159233242,1,0
1,1,Finish Goods,66559,LJ-R00796-18YGLGD-14,"0.25 cts Classic Solitaire Diamond Ring",4,JM Pune CoCo Store,101,Diamond Jewellery,9072629514458,47073468088538,49176721227994,1,0
1,1,Finish Goods,59225,LJ-R00754-14YGLGD-14,Filament Asscher Cut Solitaire Ring,4,JM Pune CoCo Store,101,Diamond Jewellery,9148037497050,47532472860890,49637410537690,1,0
1,1,Finish Goods,57061,LJ-R00772-14YGLGD-14,Floret Cluster Diamond Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9142908551386,47351690100954,49456327393498,1,0
1,1,Finish Goods,56989,LJ-R00762-14RGLGD-12,Apex Diamond Chevron Ring,4,JM Pune CoCo Store,101,Diamond Jewellery,9142558261466,47349288960218,49453790101722,1,0
1,1,Finish Goods,66560,LJ-BR0143-14YGLGD-6.5,Ceramic Heart Diamond Chain Bracelet,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9139564413146,47333546262746,49437880877274,1,0
1,1,Finish Goods,54148,LJ-PD0325-14YGLGD,Krishna Fusion Diamond Chain Pendant,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,60473,LJ-PR0322-14YGLGD-14,Quadra Lattice Halo Diamond Ring,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9147204927706,47529662087386,49634370453722,1,0
1,1,Finish Goods,54155,LJ-PD0327-14RGLGD,Malachite Heart Diamond Chain Pendant,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9138979045594,47331178774746,49435489272026,1,0
1,1,Finish Goods,61259,LJ-R00771-14YGLGD-12,Aura Leaf Diamond Bypass Ring,4,JM Pune CoCo Store,101,Diamond Jewellery,9141728379098,47344000532698,49448440889562,1,0
1,1,Finish Goods,59739,LJ-PR0335-14YGLGD-12,Amber Drop Diamond Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9142941876442,47351883366618,49456521904346,1,0
1,1,Finish Goods,66560,LJ-BR0143-14YGLGD-6.5,Ceramic Heart Diamond Chain Bracelet,4,JM Pune CoCo Store,101,Diamond Jewellery,9139564413146,47333546262746,49437880877274,1,0
1,1,Finish Goods,59834,LJ-PD0330-14YGLGD,Blush Gemstone Linear Chain Pendant,4,JM Pune CoCo Store,101,Diamond Jewellery,9149569269978,47538978160858,49644089835738,1,0
1,1,Finish Goods,59822,LJ-PD0328-14YGLGD,Ceramic Heart Diamond Chain Pendant,4,JM Pune CoCo Store,101,Diamond Jewellery,9138967544026,47331129196762,49435438776538,1,0
1,1,Finish Goods,59822,LJ-PD0328-14YGLGD,Ceramic Heart Diamond Chain Pendant,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9138967544026,47331129196762,49435438776538,1,0
1,1,Finish Goods,60063,LJ-PE0327-14RGLGD,Malachite Heart Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9138971607258,47331147579610,49435457749210,1,0
1,1,Finish Goods,54155,LJ-PD0327-14RGLGD,Malachite Heart Diamond Chain Pendant,4,JM Pune CoCo Store,101,Diamond Jewellery,9138979045594,47331178774746,49435489272026,1,0
1,1,Finish Goods,52902,LJ-E00479-14YGLGD,Stella Round Diamond Crawler Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9142634381530,47349792637146,49454295023834,1,0
1,1,Finish Goods,59903,LJ-BR0139-14YGLGD-6.5,Vector Triangle-Link Diamond Chain Bracelet,4,JM Pune CoCo Store,101,Diamond Jewellery,9147945255130,47532276121818,49637213896922,1,0
1,1,Finish Goods,54178,LJ-PE0333-14YGLGD,Regency Bloom Diamond Stud Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9141698527450,47343824666842,49448264990938,1,0
1,1,Finish Goods,53995,LJ-PB0327-14RGLGD-6.5,Malachite Heart Diamond Chain Bracelet,4,JM Pune CoCo Store,101,Diamond Jewellery,9138952077530,47331036922074,49435345027290,1,0
1,1,Finish Goods,52906,LJ-E00492-14RGLGD,Riva Diamond Hoop Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9141129773274,47340930957530,49445359026394,1,0
1,5,Pune JM Road,52907,LJ-E00493-14YGLGD,Glacier Ribbed Diamond Hoop Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9141130395866,47340933480666,49445361549530,1,0
1,1,Finish Goods,53852,LJ-E00499-14YGLGD,Quartz-Pink Diamond Dangle Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9143723163866,47373889241306,49478510936282,1,0
1,1,Finish Goods,60116,LJ-E00498-14YGLGD,Empress Triangular Diamond Dangle Earrings,4,JM Pune CoCo Store,101,Diamond Jewellery,9142633529562,47349783724250,49454286110938,1,0
1,1,Finish Goods,53852,LJ-E00499-14YGLGD,Quartz-Pink Diamond Dangle Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9143723163866,47373889241306,49478510936282,1,0
1,1,Finish Goods,50462,LJ-E00393-14YGLGD,Ethereal Trigon Studs,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9022884151514,46868892811482,48971236638938,1,0
1,1,Finish Goods,49935,LJ-E00395-14RGLGD,Ellipse Round Diamond Dangle Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9014489809114,46843834171610,48946069012698,1,0
1,1,Finish Goods,9249,LJ-E00170-14RGLGD,Graduated Round Diamond Curve Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8868730667226,46483244843226,48583521960154,1,0
1,1,Finish Goods,47184,LJ-PD0258-14YGLGD,Floating Round Diamond Pendant,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9020632891610,46859426037978,48961731035354,1,0
1,1,Finish Goods,43425,LJ-PD0238-14RGLGD,Tri Round Diamond Pendant,4,JM Pune CoCo Store,101,Diamond Jewellery,8987813642458,46743236313306,48844548407514,1,0
1,1,Finish Goods,49811,LJ-N00117-14YGLGD,Petal Shine Pear & Round Diamond Necklace,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9015469801690,46846302224602,48948547158234,1,0
1,1,Finish Goods,10041,LJ-E00173-14YGLGD,Round Diamond Huggies Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8860942008538,46458409517274,48558578630874,1,0
1,1,Finish Goods,36839,LJ-SBR0008-14YGLGD-2.5,Pear & Round Diamond Cuff Bracelet,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8844885557466,46400728924378,48500996702426,1,0
1,1,Finish Goods,47160,LJ-PD0302-14YGLGD,Circle of Brilliance Diamond Pendant Necklace,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9085104521434,47112358494426,49215801098458,1,0
1,1,Finish Goods,9237,LJ-E00168-14RGLGD,Floral Marquise Diamond Stud Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,8868730601690,46483244450010,48583521566938,1,0
1,1,Finish Goods,9237,LJ-E00168-14RGLGD,Floral Marquise Diamond Stud Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,8868730601690,46483244450010,48583521566938,1,0
1,1,Finish Goods,47185,LJ-PD0260-14YGLGD,Circle of Grace Diamond Pendant Necklace,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9043346981082,46956653740250,49059465199834,1,0
1,1,Finish Goods,42421,LJ-E00286-14YGLGD,Four-Prong Round Diamond Stud Earrings,2,Chembur Mumbai CoCo Store,101,Diamond Jewellery,8980236927194,46717617275098,48818852364506,1,0
1,1,Finish Goods,44101,LJ-R00598-14YGLGD-10,Round Diamond Rosette Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8988399599834,46746133790938,48847457976538,1,0
1,1,Finish Goods,49925,LJ-PE0300-14YGLGD,Split Arc Pearl Diamond Stud Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9013028225242,46835817119962,48937785786586,1,0
1,1,Finish Goods,50459,LJ-BR0119-14YGLGD-7,Halo Round Mangalsutra Bracelet,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,9011966607578,46830955757786,48932836212954,1,0
1,1,Finish Goods,44957,LJ-R00588-14WGLGD-12,Modern Round Solitaire Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8989136060634,46748609249498,48850003656922,1,0
1,1,Finish Goods,47168,LJ-R00714-14YGLGD-14,Eterna Line Diamond Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9084394635482,47107716284634,49211142471898,1,0
1,1,Finish Goods,47162,LJ-R00694-14YGLGD-12,"0.20 cts Dewdrop Diamond Ring",5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9058004467930,47027758563546,49131065180378,1,0
1,1,Finish Goods,50460,LJ-N00116-14RGLGD,Geometric Shape Cushion Cut Diamond Necklace,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9065853419738,47052686590170,49155709010138,1,0
1,1,Finish Goods,50311,LJ-BR0120-14YGLGD-7,Pearluxe Halo Chain Bracelet,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,9011966673114,46830957068506,48932837523674,1,0
1,1,Finish Goods,45067,LJ-R00591-14YGLGD-10,Tri-Cluster Round Diamond Ring,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8989137240282,46748618686682,48850013094106,1,0
1,1,Finish Goods,42914,LJ-E00289-14YGLGD,Quatrefoil Diamond Stud Earrings,5,Sky City Borivali CoCo Store,101,Diamond Jewellery,8987020034266,46740775633114,48842088972506,1,0
1,1,Finish Goods,66729,LJ-PR0376-14YGLGD-12,Rhombus Sparkle Diamond Ring,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,66730,LJ-PB0376-14YGLGD,Rhombus Sparkle Diamond Chain Bracelet,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,66731,LJ-PD0376-14YGLGD,Rhombus Sparkle Diamond Chain Pendant,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,66732,LJ-PE0376-14YGLGD,Rhombus Sparkle Diamond Stud Earrings,1,Divinecarat Lifestyles Private Limited,101,Diamond Jewellery,,,,1,0
1,1,Finish Goods,44957,LJ-R00588-14WGLGD-12,Modern Round Solitaire Ring,4,JM Pune CoCo Store,101,Diamond Jewellery,8989136060634,46748609249498,48850003656922,1,0
